"EVAL_GRP","FORTYPCD","COUNTYCD","VOLCFNET"
472013,161,65,870631.037714084
472013,516,67,6533492.34727658
472013,501,69,955498.577434121
472013,508,69,2274090.80352693
472013,607,69,22569096.0916388
472013,705,69,4949230.58190984
472013,404,71,7089182.94556352
472013,503,71,1687334.5640555
472013,504,71,12651618.258022
472013,508,71,6632273.43562292
472013,503,73,3983774.7752921
472013,515,73,12011304.4572255
472013,517,73,787540.668242032
472013,508,75,19244573.9389652
472013,704,75,1815189.52305669
472013,161,79,8232053.73443022
472013,503,79,5628339.60578399
472013,507,79,294691.168534925
472013,508,79,1058790.41984176
472013,520,79,1001137.67461488
472013,605,79,6506231.04421557
472013,706,79,796204.216816714
472013,161,81,1047122.55110694
472013,406,81,3351430.47432255
472013,502,81,NA
472013,503,81,14701282.0298755
472013,504,81,10311784.7419098
472013,506,81,469663.690957165
472013,503,83,10017368.7936588
472013,504,83,22506133.0360062
472013,504,85,9638029.20143637
472013,506,85,4192991.02760755
472013,503,87,16775716.4060455
472013,506,87,22397042.2337849
472013,515,87,3400923.03591147
472013,519,87,6841091.86803842
472013,405,89,7148954.203674
472013,503,89,29638591.9541124
472013,511,91,4252091.98633524
472013,520,91,5601488.80477432
472013,517,93,3468912.10462363
472013,706,97,2224340.15405093
472013,503,99,22815980.0462707
472013,504,99,3916588.32273402
472013,511,99,5994316.71196114
472013,516,99,6084965.71690556
472013,517,99,NA
472013,520,99,188820.211185011
472013,161,101,NA
472013,406,101,NA
472013,501,101,7674247.19491517
472013,503,101,7762498.49889022
472013,515,101,15179592.3608045
472013,520,101,11044883.8650989
472013,503,103,10840035.9154238
472013,801,103,14738755.3534684
472013,706,105,7653729.2424723
472013,161,107,460136.281657161
472013,503,107,5036880.88511142
472013,503,109,14968878.2757495
472013,517,109,212277.564637296
472013,520,109,2675410.70643079
472013,702,109,9922665.81619187
472013,504,111,732950.502683794
472013,517,111,14164303.935817
472013,503,113,2174108.68356815
472013,520,113,308296.321049357
472013,607,113,15225253.1591093
472013,162,115,4661290.46310581
472013,405,115,3853119.03033416
472013,503,115,15285685.5334334
472013,506,115,5228462.73262946
472013,171,117,966554.288024836
472013,503,117,2505856.09909652
472013,515,117,1954476.62681125
472013,517,117,1455404.87526989
472013,503,119,18889595.0328922
472013,706,119,3864210.97763428
472013,161,121,8792612.97876556
472013,163,123,196276.30032015
472013,502,123,NA
472013,520,123,149723.171159722
472013,519,125,273075.62307409
472013,520,125,25371124.3434545
472013,503,127,9525403.80273709
472013,503,129,6914879.70988708
472013,504,129,7078543.69986368
472013,516,129,47859.9498732443
472013,511,133,10223269.5470032
472013,517,133,6978174.34980607
472013,519,133,11434247.8908974
472013,503,135,3808646.34714391
472013,506,135,2137212.85167765
472013,520,135,180733.713323496
472013,503,137,9372121.99252259
472013,805,137,13903047.5085492
472013,503,141,19204762.8179222
472013,520,141,6678516.72096606
472013,502,143,4511278.4668182
472013,503,145,5056406.08495757
472013,506,145,8760453.96457286
472013,515,145,16576521.3849614
472013,503,149,578315.991880487
472013,405,151,1158165.48525218
472013,515,151,7792003.60614506
472013,519,151,2792345.7614361
472013,161,153,1285727.93842756
472013,503,153,4740450.24560989
472013,161,157,7795808.04685859
472013,503,159,5551153.71102468
472013,515,159,7367389.03883487
472013,805,159,6485895.869454
472013,161,161,8836182.7444087
472013,503,161,29635430.5142952
472013,516,161,2014898.67199615
472013,520,161,7362423.88430129
472013,520,163,4039149.68329587
472013,801,163,5223868.42200248
472013,520,165,11641134.049514
472013,805,165,512764.458970342
472013,503,167,3246474.37027994
472013,706,167,3347557.47497621
472013,503,169,6890438.82788534
472013,502,173,13248205.2805056
472013,161,175,5373594.79768423
472013,406,175,285860.203439103
472013,503,177,6398193.78406222
472013,506,177,19887098.5984134
472013,517,177,7168005.33102478
472013,502,179,14609901.4542087
472013,161,181,109600.339135716
472013,406,181,312304.540431931
472013,503,181,33282683.3710214
472013,516,181,195873.633343012
472013,520,181,NA
472013,406,183,2185650.87169175
472013,501,183,1944517.72871736
472013,503,183,3187346.76238317
472013,520,183,8471708.28920228
472013,520,185,13304772.9179994
472013,507,187,6878866.15610453
472013,511,187,8691211.94219885
472014,801,1,20685048.3936671
472014,503,3,14644864.4026771
472014,161,5,6148952.7882938
472014,503,5,17369039.7995509
472014,508,5,861488.119271969
472014,520,5,4845125.03993511
472014,163,7,326315.458791075
472014,502,7,11175909.6370952
472014,503,9,8486354.71790235
472014,501,11,475451.150736733
472014,506,13,71253.0409580859
472014,506,17,10359227.22098
472014,508,17,20862117.6379458
472014,520,17,8145138.32322695
472014,706,17,NA
472014,506,21,9947766.61861576
472014,520,21,92125.423547142
472014,161,23,3405723.42957428
472014,503,23,13597268.4203341
472014,503,25,9815233.95032695
472014,161,31,720889.825680447
472014,517,31,NA
472014,506,35,18040540.3365137
472014,511,35,4695070.23604667
472014,515,35,2595781.90150956
472014,517,35,NA
472014,161,39,3705056.7288418
472014,402,39,420829.561402219
472014,406,39,389013.149252596
472014,503,39,4980896.75920959
472014,520,39,9079598.67200758
472014,515,41,18073026.3651021
472014,503,43,9599284.36323836
472014,516,43,11631870.3906739
472014,504,47,1991997.72511122
472014,605,47,2443523.46383747
472014,405,49,7015547.47621525
472014,503,49,14477042.7602665
472014,504,49,7786675.5817848
472014,161,51,1227593.34531753
472014,503,51,5362748.41271851
472014,503,53,8491144.91857044
472014,503,55,14518121.0773531
472014,520,55,10646625.8165848
472014,805,59,14791631.2533076
472014,161,61,9164557.36494076
472014,503,61,19777674.8651303
472014,507,61,148652.577461337
472014,516,67,6874746.67513526
472014,161,69,10500793.5656117
472014,504,69,2178090.15716479
472014,508,69,2367390.89057547
472014,520,69,7245406.28021464
472014,607,69,21206119.0068126
472014,705,69,4805405.45074536
472014,161,71,25061.347954591
472014,404,71,7186165.43258038
472014,503,71,1648800.39068111
472014,504,71,12362689.3983835
472014,508,71,5839291.91093187
472014,515,71,5388258.93323378
472014,503,73,3900109.94355146
472014,517,73,828675.125453777
472014,508,75,9979991.62307469
472014,704,75,1813594.66278766
472014,161,77,7027594.77049294
472014,161,79,20685618.47108
472014,503,79,5288436.85216219
472014,507,79,286127.413974273
472014,508,79,1028021.86531815
472014,520,79,940677.66754522
472014,601,79,5503246.45923776
472014,605,79,6500514.54505019
472014,161,81,1021113.91610531
472014,406,81,3870728.6241065
472014,502,81,NA
472014,503,81,14365346.6810465
472014,504,81,10076291.3729545
472014,503,83,10424303.7407548
472014,504,83,21992153.6208557
472014,504,85,2322432.44712941
472014,506,85,4097234.41439225
472014,801,85,6616343.78158889
472014,515,87,3447424.1763908
472014,519,87,7033532.12585457
472014,405,89,6998816.18525953
472014,503,89,29016140.1467839
472014,511,91,4162792.11858447
472014,517,93,3650098.70525654
472014,706,97,2090009.35734909
472014,161,99,1028398.22139603
472014,502,99,12321657.0808874
472014,503,99,324522.650852694
472014,504,99,3448305.12996528
472014,511,99,5277611.88187967
472014,516,99,5946001.50144561
472014,517,99,NA
472014,520,99,218077.564742378
472014,161,101,NA
472014,406,101,NA
472014,501,101,7498988.07427225
472014,503,101,6994600.7379978
472014,520,101,12181591.4653334
472014,801,103,15153357.2817602
472014,995,103,2377191.87519679
472014,706,105,7492990.24356319
472014,161,107,447692.640688329
472014,405,107,544396.421916341
472014,503,107,4931099.35489939
472014,161,109,7414432.55570004
472014,162,109,12552419.8818354
472014,503,109,5222572.72515011
472014,517,109,203426.410308348
472014,520,109,2653531.331579
472014,504,111,742972.203830748
472014,516,111,13233412.6030992
472014,517,111,14499985.1306159
472014,503,113,2152929.50603442
472014,520,113,295441.555538374
472014,162,115,4323738.23686369
472014,405,115,3574091.38402898
472014,503,115,14178756.6213034
472014,506,115,4849838.13302726
472014,171,117,874577.17671225
472014,503,117,2540118.90518024
472014,515,117,1981200.36952087
472014,517,117,1437938.62366634
472014,706,117,13915374.0368494
472014,503,119,7203975.89806309
472014,706,119,3917046.69770655
472014,161,121,9251864.64276129
472014,163,123,203887.971528604
472014,502,123,NA
472014,520,123,155529.493926638
472014,520,125,25718026.1124024
472014,503,127,9793353.89008582
472014,503,129,8354011.59653612
472014,504,129,6565943.55118102
472014,516,129,42128.0972524286
472014,520,129,6700126.96464277
472014,511,133,9482940.78560586
472014,517,133,6472842.55262963
472014,519,133,10606224.8656159
472014,503,135,3721667.13046158
472014,504,135,17861294.1083525
472014,506,135,2468370.1554242
472014,520,135,188075.647676189
472014,503,137,8693429.97188399
472014,805,137,12896243.775719
472014,502,139,63188.5517337196
472014,503,141,18645402.5363504
472014,520,141,6194884.94452979
472014,502,143,4746909.46156775
472014,506,145,9218025.91392448
472014,503,149,579524.577996939
472014,405,151,1074295.71978746
472014,515,151,8163262.01786141
472014,161,153,11571715.1762062
472014,503,153,4397165.58088865
472014,515,153,5329068.12847316
472014,161,157,7470752.96974998
472014,503,159,5627055.157724
472014,515,159,7468124.0419629
472014,520,159,8952923.76458427
472014,805,159,6668344.44599158
472014,161,161,10205333.4355779
472014,503,161,62198214.7411123
472014,516,161,1968883.81731795
472014,520,161,7194285.96757925
472014,512,163,2072196.04059819
472014,520,163,4250120.66742326
472014,801,163,5496719.08324427
472014,520,165,4006226.64372448
472014,805,165,463969.896363589
472014,706,167,3250277.12302031
472014,503,169,6984652.44592855
472014,502,173,13940179.3654247
472014,161,175,5629625.514639
472014,503,177,7255271.93400833
472014,506,177,22551100.0728579
472014,502,179,15372999.0191604
472014,161,181,110081.680216048
472014,406,181,525414.308284503
472014,502,181,5861751.90198351
472014,503,181,33360028.0350618
472014,516,181,194859.023682563
472014,501,183,1863438.85190971
472014,503,183,2994858.74332898
472014,520,183,8389180.76184036
472014,516,185,9535363.83053811
472014,520,185,11711352.9975572
472014,507,187,7072369.00654104
472014,511,187,8810047.70037163
472015,705,1,3427827.83578503
472015,801,1,16404821.8362036
472015,503,3,14538134.521554
472015,161,5,6194165.67644302
472015,503,5,12818186.69024
472015,508,5,867822.590737205
472015,520,5,4863582.65913486
472015,161,7,2804629.44142241
472015,163,7,329336.898224325
472015,502,7,11208029.8965787
472015,503,9,8486354.71790235
472015,501,11,475451.150736733
472015,506,13,71457.8266300248
472015,506,17,10485047.7945142
472015,508,17,21115503.6821313
472015,520,17,8244067.12877222
472015,706,17,NA
472015,506,21,9875268.57975024
472015,520,21,91454.0253536695
472015,161,23,3447088.49147195
472015,503,23,13610779.7879926
472015,508,23,1906134.07852766
472015,503,25,9815233.95032695
472015,161,31,715636.073697349
472015,517,31,NA
472015,506,35,18092389.9716349
472015,511,35,4708564.1599573
472015,517,35,NA
472015,520,37,8094838.7918965
472015,161,39,3670430.03044141
472015,406,39,385377.512343694
472015,503,39,4979215.74573972
472015,508,39,77331.5363367722
472015,520,39,9114187.61932951
472015,503,43,9529326.01806117
472015,516,43,11547098.8209344
472015,504,47,2016192.0294648
472015,605,47,2473201.88647517
472015,405,49,7035710.59605712
472015,503,49,14518650.6816897
472015,504,49,7809054.97176935
472015,503,51,5378161.28524116
472015,503,55,14412314.8852225
472015,520,55,5485887.60383715
472015,805,59,14791631.2533076
472015,161,61,16060787.9453359
472015,503,61,19834517.1329435
472015,516,67,6874746.67513526
472015,161,69,10628333.5684329
472015,504,69,2204544.69348663
472015,508,69,2386750.39552178
472015,520,69,7197264.04579461
472015,607,69,21463683.2052759
472015,705,69,4863770.69913499
472015,161,71,25061.347954591
472015,404,71,7131599.57477588
472015,503,71,2648787.83887108
472015,504,71,12409785.3579963
472015,508,71,5861536.83249732
472015,515,71,5408785.63393181
472015,517,73,828675.125453777
472015,508,75,9913679.38637651
472015,602,75,10197032.3023479
472015,704,75,1828425.46026373
472015,161,77,6980899.78862919
472015,161,79,20936860.8006883
472015,503,79,5352668.87870667
472015,507,79,289602.645722948
472015,508,79,1040507.96084833
472015,520,79,952102.902373704
472015,601,79,5570087.50934997
472015,605,79,6553672.95838591
472015,161,81,1011570.79539405
472015,406,81,3899189.86398964
472015,502,81,NA
472015,503,81,16434607.7661912
472015,504,81,10114677.2448514
472015,503,83,10500953.0329662
472015,504,83,22075933.253697
472015,516,83,3344110.85346955
472015,504,85,2331279.80883276
472015,506,85,4112842.92644708
472015,801,85,6641548.90075685
472015,519,87,6982272.65174629
472015,405,89,6998816.18525953
472015,503,89,29016140.1467839
472015,511,91,4162792.11858447
472015,517,93,3650098.70525654
472015,161,99,1032315.92890611
472015,502,99,12368596.7269098
472015,503,99,325758.927617847
472015,504,99,3461441.53046039
472015,511,99,5297717.07000111
472015,516,99,5968652.93573682
472015,517,99,NA
472015,161,101,NA
472015,406,101,NA
472015,501,101,7527555.64788852
472015,503,101,7021246.83604731
472015,520,101,12222141.100394
472015,995,103,2359867.20770446
472015,706,105,7492990.24356319
472015,161,107,447692.640688329
472015,405,107,544396.421916341
472015,503,107,4931099.35489939
472015,161,109,7504486.39240895
472015,162,109,12704878.4229104
472015,503,109,5286004.7825406
472015,520,109,2676454.26519296
472015,504,111,737557.518326513
472015,516,111,13136969.2004737
472015,517,111,14394311.1109237
472015,503,113,2138624.32659233
472015,520,113,293478.488724165
472015,162,115,4336164.92951033
472015,405,115,3584363.54498952
472015,503,115,14219507.2498087
472015,506,115,4863776.86950099
472015,171,117,877590.763579773
472015,503,117,2521606.84652717
472015,515,117,1966761.63699963
472015,517,117,1442893.42133082
472015,706,117,13813960.5873356
472015,503,119,7151474.25174715
472015,706,119,3888499.76706214
472015,161,121,13649517.0229308
472015,163,123,202221.312360795
472015,502,123,NA
472015,520,123,154258.135665657
472015,520,125,25530596.4582776
472015,503,127,9721981.19125123
472015,503,129,25036736.0188294
472015,511,129,NA
472015,516,129,42518.1722269881
472015,520,129,6719383.54631396
472015,507,131,3473793.92728702
472015,511,133,9510195.3473007
472015,516,133,2008321.30957966
472015,517,133,6491445.9047627
472015,519,133,10636707.8156294
472015,503,135,3735844.91000619
472015,504,135,17929337.1335272
472015,506,135,2486519.93597879
472015,520,135,189458.556850279
472015,503,137,8718415.43038945
472015,502,139,63188.5517337196
472015,503,141,18539095.7101225
472015,520,141,6212689.4292071
472015,502,143,4746909.46156775
472015,506,145,9218025.91392448
472015,706,149,343492.595078577
472015,405,151,1077383.31251163
472015,161,153,11604973.0054298
472015,515,153,5344384.20176384
472015,999,153,56948.9165076377
472015,161,157,7421113.4151337
472015,503,159,5586045.90618409
472015,515,159,7413697.31807559
472015,520,159,8887676.01200528
472015,805,159,6619746.41254862
472015,161,161,10280372.652016
472015,503,161,62550044.0075647
472015,516,161,1976384.32709821
472015,520,161,7221692.77126526
472015,512,163,2072196.04059819
472015,520,163,4250120.66742326
472015,801,163,5496719.08324427
472015,520,165,3977029.78114657
472015,805,165,465568.62729762
472015,706,167,3289754.17309748
472015,503,169,6933749.20061723
472015,502,173,13940179.3654247
472015,503,177,7169915.79360823
472015,506,177,22285793.0131773
472015,502,179,15372999.0191604
472015,161,181,110081.680216048
472015,406,181,198907.682504368
472015,502,181,5904853.01890986
472015,503,181,27372079.4952858
472015,506,181,893314.573773681
472015,516,181,NA
472015,501,183,1851057.19840865
472015,503,183,3031233.54587954
472015,520,183,8333438.69697762
472015,502,185,8079573.0806287
472015,516,185,9562769.05932501
472015,520,185,11819791.4512383
472015,507,187,7020826.49426014
472015,503,189,335044.003562968
472016,705,1,3434361.71323219
472016,801,1,16436091.5208422
472016,503,3,14477841.5841914
472016,161,5,6255494.04947711
472016,503,5,12838415.0047197
472016,506,5,NA
472016,508,5,876414.89361579
472016,520,5,4854336.30426959
472016,161,7,2809474.28901204
472016,163,7,329336.898224325
472016,502,7,11227391.1697034
472016,503,9,8502530.79335197
472016,501,11,476357.421325529
472016,506,13,71581.2662095982
472016,506,15,2310935.94322161
472016,511,15,4024988.96149196
472016,506,17,10527669.9400203
472016,508,17,3640728.88423025
472016,520,17,8277579.59677537
472016,706,17,NA
472016,506,21,9834313.60378442
472016,520,21,91074.7447923269
472016,161,23,3461101.04631533
472016,503,23,12584640.4551372
472016,508,23,1913882.59104201
472016,503,25,9833943.03923661
472016,515,31,17921409.9707155
472016,517,31,NA
472016,506,35,18123643.6091566
472016,511,35,4716697.9531009
472016,517,35,NA
472016,520,37,8061267.66160349
472016,161,39,3670430.03044141
472016,406,39,385377.512343694
472016,503,39,5006015.27634139
472016,508,39,77184.5182068544
472016,520,39,9096860.26644105
472016,503,43,29096769.4495502
472016,516,43,11499210.3862182
472016,161,47,13444149.7681508
472016,504,47,2024387.9320236
472016,605,47,2483255.55268035
472016,405,49,7047864.41039679
472016,503,49,14543730.8754297
472016,504,49,7822544.69722059
472016,503,51,5387451.77166143
472016,503,55,21783804.2184291
472016,520,55,5463136.3851587
472016,805,59,14819825.9907574
472016,161,61,15996782.2745485
472016,516,67,6887850.81991952
472016,161,69,10671538.1764346
472016,162,69,1939166.03671551
472016,501,69,2517004.52814944
472016,504,69,2213506.25728129
472016,520,69,13457210.7767479
472016,607,69,21550933.9500128
472016,705,69,4883542.12474123
472016,161,71,25061.347954591
472016,404,71,7129772.53734674
472016,406,71,5699238.45857059
472016,503,71,2643752.12054623
472016,504,71,166221.516367373
472016,508,71,5850393.22635189
472016,515,71,5398502.77150988
472016,506,73,943974.320459817
472016,515,73,2420160.16375272
472016,508,75,9767651.37577525
472016,602,75,10238483.6531705
472016,704,75,1837009.61735417
472016,161,77,6878071.47750375
472016,503,77,10041290.0890037
472016,161,79,21021969.990935
472016,507,79,290779.892250278
472016,520,79,955973.239375224
472016,601,79,5592730.1415018
472016,605,79,6584441.37603092
472016,161,81,1011570.79539405
472016,406,81,3937795.70422716
472016,502,81,NA
472016,503,81,16403544.7250124
472016,503,83,10604922.8649758
472016,504,83,22033963.7988421
472016,516,83,3337753.22827284
472016,503,85,11464254.2012867
472016,504,85,6345458.81241062
472016,506,85,4105023.83343102
472016,508,85,6500678.85964307
472016,801,85,6628922.38193412
472016,519,87,6953315.58527972
472016,705,87,3561190.93600747
472016,405,89,7012156.82236865
472016,503,89,29071448.6140674
472016,511,91,7038225.09908141
472016,517,93,3657056.25935574
472016,520,97,3200724.49431341
472016,161,99,1030353.3510945
472016,502,99,12345082.2844632
472016,503,99,21531884.2161961
472016,504,99,3454860.84314012
472016,511,99,5287645.36454484
472016,516,99,5957305.68680957
472016,517,99,NA
472016,161,101,NA
472016,406,101,NA
472016,501,101,7513244.70559216
472016,503,101,5386250.40677362
472016,520,101,12314358.6423043
472016,995,103,2350080.30378447
472016,706,105,7507272.83951307
472016,161,107,448546.000013356
472016,405,107,545434.110993472
472016,503,107,4940498.65976773
472016,161,109,10320749.2387313
472016,162,109,12756524.270158
472016,501,109,NA
472016,503,109,5307492.60685987
472016,520,109,313340.052963269
472016,504,111,734498.700210071
472016,516,111,13082487.2131208
472016,517,111,4350428.62077545
472016,161,113,8981215.31564144
472016,503,113,2107122.49526774
472016,520,113,289155.564995005
472016,162,115,4343655.42286987
472016,405,115,3590555.34160437
472016,503,115,6381500.72357816
472016,506,115,4872178.78431179
472016,171,117,883613.445290614
472016,503,117,2511149.17168413
472016,515,117,1958605.03093638
472016,517,117,1452795.63108505
472016,706,117,13756670.9633342
472016,503,119,7121815.46791407
472016,706,119,3872373.27761863
472016,161,121,13675534.7448565
472016,163,123,200853.103210857
472016,502,123,NA
472016,520,123,153214.440566431
472016,520,125,25424715.2910063
472016,503,129,24969727.4620609
472016,511,129,NA
472016,516,129,42518.1722269881
472016,520,129,6730990.92256743
472016,507,131,3422625.11330081
472016,511,133,9526623.70190782
472016,516,133,2011790.5773953
472016,517,133,6502659.53091251
472016,519,133,10655082.1603685
472016,801,133,16563075.6626811
472016,161,135,185564.424563458
472016,503,135,3728742.54325713
472016,504,135,17895250.9412581
472016,520,135,191334.384145826
472016,503,137,8733476.02747206
472016,504,139,2436676.61986366
472016,520,139,196015.120206339
472016,503,141,7758276.90953607
472016,502,143,4755957.67698595
472016,506,145,9235596.64807793
472016,706,149,345849.897201665
472016,502,151,11069528.5649558
472016,515,151,12365728.6437734
472016,161,153,11625019.9765778
472016,515,153,5353616.34007614
472016,999,153,57047.2927197671
472016,706,155,4657302.0691862
472016,161,157,7311800.77890426
472016,503,159,5562879.30833572
472016,515,159,7382951.03578184
472016,520,159,8850816.80614935
472016,805,159,6592292.82452351
472016,161,161,10382158.5198577
472016,503,161,46553605.9005862
472016,516,161,1972626.94244593
472016,520,161,7207963.3173275
472016,510,163,4569181.95539914
472016,512,163,2076145.9107855
472016,520,163,4258221.93998039
472016,801,163,5507196.53152113
472016,503,165,8044143.83578982
472016,520,165,3960536.13767887
472016,805,165,468763.706112407
472016,503,167,1400808.07368792
472016,503,169,6904993.37189511
472016,503,177,7086544.67972906
472016,506,177,22026655.8851171
472016,161,181,NA
472016,406,181,200877.06549946
472016,502,181,5963316.91018619
472016,503,181,27485759.0611682
472016,504,181,8036979.35299773
472016,506,181,891616.257093503
472016,507,181,82614.5860455577
472016,516,181,NA
472016,503,183,3043555.63346442
472016,502,185,8093530.11166702
472016,516,185,9579288.23221215
472016,520,185,11819791.4512383
472016,507,187,6991709.53627459
472016,503,189,333654.500178569
472017,508,1,85103.2633084472
472017,705,1,3447504.13750939
472017,503,3,14455360.463719
472017,506,5,NA
472017,508,5,894120.245001968
472017,520,5,4854336.30426959
472017,161,7,2815960.1834673
472017,163,7,329336.898224325
472017,502,7,11253310.4936208
472017,503,9,8535067.80501432
472017,501,11,478180.319395505
472017,506,13,71746.5172458599
472017,506,15,2307347.53337189
472017,511,15,4018738.97863251
472017,506,17,10592256.8721677
472017,508,17,3663064.64425619
472017,520,17,8328362.29368808
472017,706,17,NA
472017,515,19,6717283.88197722
472017,506,21,9819042.93048663
472017,520,21,90933.3243811589
472017,161,23,3482334.79506572
472017,503,23,12626339.0091778
472017,508,23,1925624.20202999
472017,503,25,23713034.8209847
472017,503,27,3912401.96208919
472017,515,31,17893581.6943635
472017,517,31,NA
472017,506,35,4430839.74486633
472017,511,35,4727586.82480932
472017,517,35,NA
472017,520,37,8048750.16523455
472017,161,39,3670430.03044141
472017,503,39,2788775.39654958
472017,508,39,77184.5182068544
472017,516,39,NA
472017,520,39,9096860.26644105
472017,503,41,15780841.4211283
472017,503,43,19576518.1094653
472017,516,43,11481354.4694694
472017,801,43,8397756.79603443
472017,706,45,NA
472017,161,47,28681251.0764974
472017,504,47,2036807.48988877
472017,508,47,8702409.80535328
472017,605,47,2498490.24932256
472017,503,49,27813339.6897194
472017,504,49,5043771.23722416
472017,520,49,NA
472017,503,51,5399889.13181471
472017,503,55,21749978.4354812
472017,506,55,17480829.4453074
472017,520,55,5454653.25412586
472017,805,59,14876537.6761149
472017,161,61,6790008.61812513
472017,516,67,6914208.86411872
472017,161,69,15265790.5976879
472017,162,69,1951062.76086714
472017,501,69,2532446.2737209
472017,503,69,3720768.23812219
472017,504,69,2227086.05027074
472017,520,69,13507890.7566836
472017,607,69,21683148.2687245
472017,705,69,4913502.5058746
472017,161,71,25061.347954591
472017,404,71,7129772.53734674
472017,406,71,5699238.45857059
472017,503,71,2643752.12054623
472017,508,71,5850393.22635189
472017,515,71,5398502.77150988
472017,506,73,947586.668855871
472017,515,73,2429421.49798209
472017,508,75,9783663.91901422
472017,602,75,10301296.4363187
472017,161,77,6889347.00451604
472017,503,77,10102893.0956847
472017,161,79,21150939.1319836
472017,601,79,5627041.36936376
472017,605,79,6626446.3572695
472017,161,81,NA
472017,503,81,11781813.3660842
472017,503,83,10819163.7309349
472017,504,83,22033963.7988421
472017,511,83,4255503.36469365
472017,516,83,3337753.22827284
472017,520,83,13434237.8090673
472017,503,85,24952987.0834965
472017,504,85,6345458.81241062
472017,508,85,6500678.85964307
472017,801,85,6628922.38193412
472017,517,87,3529094.81224498
472017,519,87,6942518.51138954
472017,705,87,3555661.1364174
472017,405,89,7038990.55386022
472017,503,89,29182697.6157572
472017,511,91,7054185.4047972
472017,507,93,3434114.45747435
472017,517,93,3671050.87872878
472017,503,97,5403854.08126579
472017,520,97,3221143.29139207
472017,161,99,1030353.3510945
472017,502,99,12345082.2844632
472017,503,99,27847412.1163906
472017,504,99,3454860.84314012
472017,511,99,5287645.36454484
472017,517,99,NA
472017,999,99,179115.201792613
472017,161,101,NA
472017,501,101,7513244.70559216
472017,502,101,845887.778412855
472017,503,101,5386250.40677362
472017,520,101,12504382.6680588
472017,995,103,2346431.11076618
472017,706,105,7536001.25342515
472017,161,107,450262.470884
472017,405,107,547521.347895256
472017,503,107,8370659.06104198
472017,161,109,10384066.7187235
472017,162,109,12834785.1552509
472017,501,109,NA
472017,503,109,18462324.316518
472017,520,109,315262.384576539
472017,504,111,733358.174278069
472017,515,111,5019494.78886855
472017,516,111,22425984.8948757
472017,517,111,4343673.29683015
472017,161,113,8995938.61943756
472017,503,113,6334292.14704566
472017,520,113,289629.59051139
472017,601,113,16574309.0232437
472017,162,115,4353683.09627943
472017,405,115,3598844.42368371
472017,502,115,11329129.9251639
472017,503,115,6396232.92465976
472017,171,117,883613.445290614
472017,503,117,2507249.8717281
472017,515,117,1955563.71877655
472017,706,117,13735309.6730185
472017,503,119,7110756.74824341
472017,706,119,3866360.27563476
472017,161,121,19928708.9310964
472017,163,123,199771.794445253
472017,502,123,NA
472017,520,123,152389.598356113
472017,520,125,25385235.9194365
472017,161,129,NA
472017,503,129,16848802.4135446
472017,511,129,NA
472017,516,129,42518.1722269881
472017,520,129,6746529.94952128
472017,507,131,3428235.97414228
472017,511,133,9548616.66909291
472017,516,133,2016434.95566995
472017,517,133,6517671.43672029
472017,801,133,16601312.8378789
472017,161,135,185564.424563458
472017,406,135,3293890.78524203
472017,503,135,14411865.205298
472017,504,135,17895250.9412581
472017,504,139,2436676.61986366
472017,520,139,196015.120206339
472017,503,141,7776187.50775253
472017,506,141,9059070.35123317
472017,805,141,11855385.9864498
472017,991,141,1710776.07652269
472017,502,143,4774157.51114859
472017,706,149,345849.897201665
472017,502,151,11095083.4505166
472017,515,151,12394275.9101284
472017,161,153,13164906.7206252
472017,515,153,5365975.58844923
472017,999,153,57178.9909242982
472017,706,155,4675124.37355923
472017,161,157,7323787.33755819
472017,515,159,7371486.82609896
472017,520,159,8837073.30179199
472017,805,159,6582056.34498234
472017,161,161,10591899.0960165
472017,503,161,46891393.8212355
472017,516,161,1972626.94244593
472017,510,163,4569181.95539914
472017,512,163,2084090.79041649
472017,520,163,4274517.06672434
472017,801,163,5528271.16472482
472017,503,165,8031652.92921252
472017,805,165,468763.706112407
472017,503,167,1409401.98825041
472017,503,169,6894271.33249777
472017,503,177,7086544.67972906
472017,506,177,22026655.8851171
472017,515,177,7176282.29515761
472017,511,179,1321628.40442234
472017,161,181,NA
472017,406,181,204935.188034803
472017,502,181,6083787.95887682
472017,503,181,27772231.0595329
472017,504,181,8036979.35299773
472017,506,181,891616.257093503
472017,507,181,82614.5860455577
472017,516,181,NA
472017,962,181,NA
472017,503,183,3062227.75391511
472017,502,185,8112214.66851813
472017,516,185,9601402.77964676
472017,520,185,11819791.4512383
472017,507,187,6980852.84444809
472017,503,189,333136.403128603
472018,508,1,85512.1059587869
472018,705,1,3464066.21367242
472018,503,3,14366124.789264
472018,506,5,NA
472018,507,5,4632934.61103212
472018,508,5,894127.256921484
472018,520,5,4854374.37321575
472018,161,7,2809592.08516508
472018,502,7,11227861.9138186
472018,501,11,480477.534584697
472018,506,13,71584.2674820508
472018,520,13,751350.373146554
472018,506,15,2293103.84060066
472018,511,15,3993930.54275039
472018,506,17,10768452.479215
472018,508,17,3723997.44700424
472018,520,17,8466899.42205989
472018,515,19,6717839.84528622
472018,520,21,90371.9757692057
472018,162,23,9643119.9071916
472018,503,23,7911273.91558223
472018,508,23,1957655.76332202
472018,511,23,4109982.56793369
472018,520,23,107559.665519342
472018,503,25,13907955.2377764
472018,507,25,1334557.6906437
472018,503,27,3888249.96472444
